run_id,task,note,files_read,input_size_bytes,shuffle_read_bytes,shuffle_write_bytes,timestamp
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,0,0,2025-10-27T18:37:08.115675
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,0,0,2025-10-27T18:37:08.115677
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,4981,59,2025-10-27T18:37:08.115679
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,0,0,2025-10-27T18:37:08.115681
caseB_project_then_join,caseB_project_then_join,project early then join,638,12558,0,4981,2025-10-27T18:37:08.115683
caseB_project_then_join,caseB_project_then_join,project early then join,60,1560,0,0,2025-10-27T18:37:08.115685
caseB_project_then_join,caseB_project_then_join,project early then join,220,6005,0,0,2025-10-27T18:37:08.115687
caseB_project_then_join,caseB_project_then_join,project early then join,638,12558,0,0,2025-10-27T18:37:08.115690
caseB_project_then_join,caseB_project_then_join,project early then join,60,1560,0,0,2025-10-27T18:37:08.115692
caseB_project_then_join,caseB_project_then_join,project early then join,220,6005,0,0,2025-10-27T18:37:08.115694
caseB_project_then_join,caseB_project_then_join,project early then join,24,1289,0,0,2025-10-27T18:37:08.115697
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,4981,0,2025-10-27T18:37:08.115699
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,0,0,2025-10-27T18:37:08.115702
caseB_project_then_join,caseB_project_then_join,project early then join,220,6005,0,4981,2025-10-27T18:37:08.115704
caseB_project_then_join,caseB_project_then_join,project early then join,60,1560,0,0,2025-10-27T18:37:08.115707
caseB_project_then_join,caseB_project_then_join,project early then join,9,153,0,0,2025-10-27T18:37:08.115709
caseB_project_then_join,caseB_project_then_join,project early then join,8,109,0,0,2025-10-27T18:37:08.115711
caseB_project_then_join,caseB_project_then_join,project early then join,24,1289,0,0,2025-10-27T18:37:08.115713
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,59,0,2025-10-27T18:37:08.115715
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,0,0,2025-10-27T18:37:08.115716
caseB_project_then_join,caseB_project_then_join,project early then join,638,12558,0,59,2025-10-27T18:37:08.115718
